GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,Over_AtOpen,Over_AtClose,HomeML,AwayML,2H_HomeSpread,2H_Over
0021200817,2013-02-22 00:00:00,MEM,ORL,-13.5,-14.0,188.5,186.0,-2250,1500,-7.0,91.5
0021200820,2013-02-22 00:00:00,PHX,BOS,1.0,1.0,188.0,189.5,120,-140,-2.5,94.0
0021200822,2013-02-22 00:00:00,GSW,SAS,2.0,3.5,210.0,208.5,150,-170,2.5,102.5
0021200821,2013-02-22 00:00:00,LAL,POR,-8.5,-9.0,202.0,203.5,-520,410,-7.0,101.5
0021200823,2013-02-23 00:00:00,WAS,HOU,2.0,1.0,208.5,210.5,110,-130,-2.0,104.5
0021200824,2013-02-23 00:00:00,CHA,DEN,8.5,10.0,209.0,208.5,450,-600,4.5,103.0
0021200825,2013-02-23 00:00:00,ORL,CLE,5.0,5.0,202.5,200.0,170,-200,3.5,99.5
0021200827,2013-02-23 00:00:00,DET,IND,3.0,5.0,188.0,188.0,175,-210,-1.0,92.5
0021200826,2013-02-23 00:00:00,PHI,MIA,7.0,8.0,185.0,185.0,330,-420,1.5,91.5
0021200828,2013-02-23 00:00:00,MIL,ATL,-3.5,-4.5,203.5,204.0,-190,165,-3.5,101.0
0021200829,2013-02-23 00:00:00,LAC,UTA,-9.5,-10.0,196.5,197.5,-600,450,-6.5,98.5
0021200830,2013-02-24 00:00:00,DAL,LAL,-2.0,-3.0,208.0,212.0,-150,130,-2.0,104.5
0021200831,2013-02-24 00:00:00,BKN,MEM,3.0,3.0,180.5,181.0,125,-145,0.0,90.0
0021200832,2013-02-24 00:00:00,MIN,GSW,1.5,2.0,204.5,205.5,120,-140,2.0,102.5
0021200834,2013-02-24 00:00:00,NOH,SAC,-7.0,-7.0,203.5,204.5,-300,250,-2.0,102.0
0021200833,2013-02-24 00:00:00,MIA,CLE,-13.0,-12.0,204.0,206.0,-1200,865,-2.5,100.5
0021200835,2013-02-24 00:00:00,NYK,PHI,-10.5,-11.0,187.0,189.5,-700,500,-2.5,94.0
0021200836,2013-02-24 00:00:00,PHX,SAS,9.5,9.0,202.0,198.5,400,-500,1.5,97.5
0021200837,2013-02-24 00:00:00,POR,BOS,-1.0,-1.5,192.5,192.5,-130,110,1.5,95.0
0021200838,2013-02-24 00:00:00,OKC,CHI,-8.5,-9.5,196.0,194.5,-550,425,-2.0,94.5
0021200839,2013-02-25 00:00:00,TOR,WAS,-4.5,-5.5,189.5,192.0,-240,200,-5.5,96.0
0021200840,2013-02-25 00:00:00,DET,ATL,2.5,3.5,196.0,195.0,145,-165,-2.0,96.5
0021200842,2013-02-25 00:00:00,UTA,BOS,-6.5,-7.5,191.5,188.5,-330,270,-3.0,94.5
0021200841,2013-02-25 00:00:00,DEN,LAL,-6.5,-6.0,217.0,216.5,-260,220,1.0,106.5
0021200843,2013-02-26 00:00:00,PHI,ORL,-10.0,-8.5,189.0,185.5,-460,360,-7.5,92.0
0021200844,2013-02-26 00:00:00,IND,GSW,-7.5,-8.5,193.5,197.0,-395,325,-5.5,97.0
0021200845,2013-02-26 00:00:00,MIA,SAC,-15.5,-15.0,209.5,209.0,-2690,1890,-10.5,102.5
0021200847,2013-02-26 00:00:00,NOH,BKN,-2.0,-3.0,184.5,184.5,-145,125,-5.5,93.0
0021200846,2013-02-26 00:00:00,CHI,CLE,-7.5,-8.5,189.0,185.5,-440,360,-6.0,92.0
0021200848,2013-02-26 00:00:00,DAL,MIL,-6.0,-5.5,211.0,212.5,-220,185,-1.5,104.5
0021200849,2013-02-26 00:00:00,PHX,MIN,-2.5,-1.5,193.5,197.0,-120,100,3.5,96.0
0021200850,2013-02-26 00:00:00,LAC,CHA,-15.0,-17.0,199.0,196.0,-4025,2225,-6.5,95.5
0021200852,2013-02-27 00:00:00,CLE,TOR,4.0,5.0,199.0,196.0,170,-195,5.0,97.5
0021200851,2013-02-27 00:00:00,ORL,SAC,2.5,-2.0,206.0,206.0,-125,105,-5.0,101.5
0021200853,2013-02-27 00:00:00,NYK,GSW,-6.5,-7.5,207.0,205.5,-345,285,-4.0,102.0
0021200857,2013-02-27 00:00:00,OKC,NOH,-13.0,-15.0,203.0,205.0,-2400,1600,-4.0,101.5
0021200855,2013-02-27 00:00:00,MEM,DAL,-7.0,-7.5,190.5,187.5,-340,280,-7.5,91.5
0021200856,2013-02-27 00:00:00,HOU,MIL,-7.5,-8.5,219.0,220.0,-420,340,-5.5,109.5
0021200854,2013-02-27 00:00:00,WAS,DET,19.5,-6.5,7.0,191.0,-265,225,-2.5,95.5
0021200858,2013-02-27 00:00:00,SAS,PHX,-15.5,-16.5,200.0,198.5,-2405,1605,-8.0,99.0
0021200859,2013-02-27 00:00:00,UTA,ATL,-4.5,-3.5,200.0,197.0,-160,140,-4.0,97.0
0021200860,2013-02-27 00:00:00,POR,DEN,3.5,2.5,209.0,212.5,115,-135,-1.0,104.5
0021200861,2013-02-28 00:00:00,IND,LAC,-1.0,-1.0,189.5,192.5,-115,104,-1.0,96.0
0021200862,2013-02-28 00:00:00,CHI,PHI,-7.0,-7.0,179.0,178.0,-330,270,-2.5,88.5
0021200863,2013-02-28 00:00:00,LAL,MIN,-10.0,-10.0,205.5,206.0,-600,450,-3.0,101.5
0021200865,2013-03-01 00:00:00,WAS,NYK,2.5,3.0,193.5,193.0,135,-155,0.0,95.0
0021200864,2013-03-01 00:00:00,TOR,IND,1.5,2.0,187.5,185.5,115,-135,-0.5,92.5
0021200866,2013-03-01 00:00:00,ORL,HOU,6.5,9.0,211.5,212.5,375,-475,5.0,107.0
0021200869,2013-03-01 00:00:00,CLE,LAC,7.0,8.0,199.0,200.0,310,-370,1.5,98.0
0021200867,2013-03-01 00:00:00,BOS,GSW,-3.5,-4.0,198.0,197.0,-175,155,-1.0,97.5
0021200868,2013-03-01 00:00:00,MIA,MEM,-7.5,-7.5,186.5,188.0,-360,300,-5.0,93.0
0021200870,2013-03-01 00:00:00,BKN,DAL,-4.0,-3.0,194.0,194.5,-155,135,-1.5,95.5
0021200871,2013-03-01 00:00:00,NOH,DET,-3.5,-3.5,193.5,195.5,-165,145,-3.0,96.5
0021200872,2013-03-01 00:00:00,SAS,SAC,-14.5,-14.5,211.5,215.5,-2045,1395,-4.0,106.0
0021200874,2013-03-01 00:00:00,PHX,ATL,4.0,4.0,193.5,194.5,150,-170,4.0,95.0
0021200873,2013-03-01 00:00:00,UTA,CHA,-9.0,-9.0,195.0,193.5,-490,385,1.0,95.0
0021200875,2013-03-01 00:00:00,DEN,OKC,0.0,2.0,221.0,218.0,105,-125,3.5,108.5
0021200876,2013-03-02 00:00:00,PHI,GSW,1.0,2.0,196.5,197.5,120,-140,0.0,98.0
0021200877,2013-03-02 00:00:00,CHI,BKN,-5.0,-4.5,177.5,177.5,-190,165,2.0,88.5
0021200878,2013-03-02 00:00:00,MIL,TOR,-4.0,-6.5,201.0,199.0,-275,235,-4.5,99.5
0021200879,2013-03-02 00:00:00,POR,MIN,-9.5,-8.0,196.0,197.5,-370,305,-3.0,97.5
0021200880,2013-03-03 00:00:00,NYK,MIA,4.5,4.5,198.0,196.0,170,-195,7.0,97.5
0021200881,2013-03-03 00:00:00,LAC,OKC,-2.5,-3.0,203.5,205.0,-150,130,-5.0,103.5
0021200884,2013-03-03 00:00:00,SAC,CHA,-7.0,-7.5,206.0,209.0,-345,285,-0.5,103.5
0021200882,2013-03-03 00:00:00,WAS,PHI,-5.0,-6.0,185.5,185.0,-250,210,-3.5,91.0
0021200883,2013-03-03 00:00:00,ORL,MEM,8.5,9.0,185.0,184.0,370,-470,-1.0,90.0
0021200886,2013-03-03 00:00:00,SAS,DET,-11.5,-13.0,199.5,199.5,-1375,925,-2.5,96.5
0021200885,2013-03-03 00:00:00,HOU,DAL,-5.5,-5.5,219.0,219.0,-240,200,-2.5,109.0
0021200887,2013-03-03 00:00:00,IND,CHI,-7.0,-8.0,180.5,179.0,-365,305,-2.5,88.0
0021200888,2013-03-03 00:00:00,LAL,ATL,-6.0,-6.0,207.0,206.5,-250,210,-1.5,101.5
0021200889,2013-03-04 00:00:00,CLE,NYK,3.5,3.0,202.5,204.0,130,-150,3.5,100.5
0021200891,2013-03-04 00:00:00,NOH,ORL,-8.5,-9.0,193.5,194.0,-505,400,-2.0,95.5
0021200892,2013-03-04 00:00:00,MIN,MIA,10.0,9.5,196.0,196.5,460,-610,3.5,97.0
0021200890,2013-03-04 00:00:00,MIL,UTA,-4.5,-4.5,202.0,200.5,-195,170,-4.5,100.0
0021200893,2013-03-04 00:00:00,DEN,ATL,-10.0,-9.0,211.5,212.0,-545,435,-3.0,104.5
0021200894,2013-03-04 00:00:00,POR,CHA,-12.5,-13.5,199.5,197.0,-1380,930,-3.5,98.5
0021200895,2013-03-04 00:00:00,GSW,TOR,-6.0,-6.5,203.0,205.5,-275,235,-1.5,102.5
0021200896,2013-03-05 00:00:00,PHI,BOS,0.0,2.5,185.0,183.0,125,-145,-1.0,90.0
0021200897,2013-03-05 00:00:00,OKC,LAL,-8.0,-9.5,214.0,214.5,-525,420,-1.0,107.0
0021200898,2013-03-05 00:00:00,SAC,DEN,5.5,4.5,221.5,224.0,170,-195,4.0,111.0
0021200901,2013-03-06 00:00:00,IND,BOS,-8.5,-9.0,184.5,184.5,-485,385,-3.0,90.0
0021200899,2013-03-06 00:00:00,CHA,BKN,8.0,10.0,190.5,191.5,440,-550,9.0,95.0
0021200900,2013-03-06 00:00:00,CLE,UTA,1.0,-1.5,202.0,201.5,-120,100,-0.5,100.5
0021200904,2013-03-06 00:00:00,DET,NYK,3.0,5.5,194.0,195.0,190,-225,1.5,95.0
0021200902,2013-03-06 00:00:00,ATL,PHI,-8.0,-9.0,188.0,189.5,-455,365,-1.5,94.5
0021200903,2013-03-06 00:00:00,MIA,ORL,-16.5,-15.5,202.5,204.0,-2600,1800,-4.5,101.5
0021200907,2013-03-06 00:00:00,MIN,WAS,3.5,2.0,187.0,188.5,115,-135,2.5,93.5
0021200905,2013-03-06 00:00:00,MEM,POR,-7.0,-7.5,185.0,186.5,-310,260,-7.0,93.5
0021200906,2013-03-06 00:00:00,NOH,LAL,2.0,2.0,203.0,204.0,115,-135,6.0,100.5
0021200908,2013-03-06 00:00:00,DAL,HOU,-2.0,-2.0,222.5,221.0,-115,-105,1.0,109.0
0021200910,2013-03-06 00:00:00,PHX,TOR,0.0,-1.0,194.0,192.0,-110,-110,-3.5,94.5
0021200909,2013-03-06 00:00:00,SAS,CHI,-8.0,-8.0,190.5,190.0,-420,340,-7.5,94.0
0021200911,2013-03-06 00:00:00,LAC,MIL,-9.5,-10.0,203.5,205.5,-525,420,-3.5,102.5
0021200912,2013-03-06 00:00:00,GSW,SAC,-10.5,-11.0,221.0,224.0,-775,550,-8.5,109.5
0021200913,2013-03-07 00:00:00,NYK,OKC,5.5,8.0,206.5,204.0,300,-360,4.5,101.0
0021200914,2013-03-07 00:00:00,DEN,LAC,-3.5,-4.0,211.5,214.5,-170,150,-3.0,106.0
0021200916,2013-03-08 00:00:00,ORL,IND,9.0,9.5,186.5,189.0,415,-520,1.5,94.0
0021200915,2013-03-08 00:00:00,CHA,OKC,14.0,14.5,206.0,202.5,1505,-2305,4.5,100.0
0021200917,2013-03-08 00:00:00,BOS,ATL,-5.0,-4.5,188.0,188.5,-180,160,-1.5,93.5
0021200918,2013-03-08 00:00:00,BKN,WAS,-5.5,-5.5,184.0,182.0,-240,200,3.0,89.0
0021200920,2013-03-08 00:00:00,CLE,MEM,3.5,4.5,189.0,186.0,165,-190,4.0,92.0
0021200919,2013-03-08 00:00:00,DET,DAL,3.5,4.0,200.0,199.5,145,-165,-0.5,98.0
0021200922,2013-03-08 00:00:00,CHI,UTA,-4.0,-4.5,185.0,185.0,-180,160,0.5,93.0
0021200921,2013-03-08 00:00:00,MIA,PHI,-13.5,-13.0,194.0,194.5,-1445,995,-10.5,98.0
0021200923,2013-03-08 00:00:00,SAS,POR,-11.5,-11.5,201.0,201.5,-945,645,-7.5,101.0
0021200924,2013-03-08 00:00:00,SAC,PHX,-5.5,-7.5,207.5,210.0,-340,280,-4.5,105.0
0021200925,2013-03-08 00:00:00,LAL,TOR,-7.0,-7.5,206.5,207.0,-355,295,-8.5,103.0
0021200926,2013-03-08 00:00:00,GSW,HOU,-2.0,-2.0,224.5,223.0,-135,115,-0.5,110.5
0021200927,2013-03-09 00:00:00,ATL,BKN,-3.5,-3.5,188.0,191.5,-165,145,-5.5,94.5
0021200928,2013-03-09 00:00:00,NYK,UTA,-7.5,-6.0,192.5,191.5,-230,190,2.0,95.0
0021200930,2013-03-09 00:00:00,MEM,NOH,-8.0,-7.0,183.5,183.0,-350,290,-2.0,90.0
0021200929,2013-03-09 00:00:00,WAS,CHA,-11.0,-11.0,189.5,187.5,-750,550,-1.0,92.5
0021200932,2013-03-09 00:00:00,PHX,HOU,6.5,6.5,209.0,210.5,255,-310,7.0,104.5
0021200931,2013-03-09 00:00:00,DEN,MIN,-14.5,-15.5,209.5,210.5,-2750,1375,-9.5,105.0
0021200933,2013-03-09 00:00:00,GSW,MIL,-3.5,-2.5,212.5,210.5,-145,125,-2.0,104.0
0021200934,2013-03-10 00:00:00,OKC,BOS,-10.5,-11.0,200.5,199.0,-920,620,-6.0,98.0
0021200935,2013-03-10 00:00:00,LAL,CHI,-6.0,-4.5,195.0,193.5,-200,175,-1.5,95.5
0021200936,2013-03-10 00:00:00,TOR,CLE,-5.5,-5.5,204.0,201.0,-215,185,-5.0,101.0
0021200938,2013-03-10 00:00:00,MIA,IND,-7.5,-6.5,190.0,187.0,-320,270,-1.0,93.0
0021200937,2013-03-10 00:00:00,ORL,PHI,3.0,1.0,193.5,194.0,-105,-115,1.5,97.0
0021200940,2013-03-10 00:00:00,MIN,DAL,6.0,7.0,200.5,199.5,250,-300,1.0,98.0
0021200939,2013-03-10 00:00:00,NOH,POR,-1.0,3.5,197.0,195.5,150,-170,4.5,97.0
0021200941,2013-03-10 00:00:00,SAC,MIL,0.0,-1.0,215.0,216.5,-115,-105,-3.5,109.0
0021200942,2013-03-10 00:00:00,LAC,DET,-12.0,-13.0,199.5,198.0,-1845,1245,-3.0,97.0
0021200943,2013-03-11 00:00:00,PHI,BKN,5.5,6.5,184.0,184.5,240,-280,6.0,91.5
0021200944,2013-03-11 00:00:00,SAS,OKC,-3.0,-2.5,209.0,206.0,-130,110,1.5,101.5
0021200945,2013-03-11 00:00:00,UTA,DET,-9.5,-11.0,197.0,196.0,-800,600,-2.5,96.0
0021200946,2013-03-11 00:00:00,PHX,DEN,8.5,9.0,210.0,212.0,370,-470,5.0,105.5
0021200947,2013-03-11 00:00:00,GSW,NYK,-3.5,-2.5,203.0,202.0,-140,120,3.5,98.5
0021200948,2013-03-12 00:00:00,CHA,BOS,10.5,10.0,191.0,187.0,475,-625,7.5,92.0
0021200950,2013-03-12 00:00:00,CLE,WAS,-0.5,1.5,190.0,190.5,-105,-115,1.0,94.5
0021200949,2013-03-12 00:00:00,ORL,LAL,8.5,8.5,206.0,208.0,340,-430,4.5,101.5
0021200952,2013-03-12 00:00:00,MIA,ATL,-10.0,-9.5,196.5,197.0,-585,460,-1.5,97.5
0021200951,2013-03-12 00:00:00,BKN,NOH,-5.5,-5.5,187.0,184.0,-235,200,-0.5,90.5
0021200953,2013-03-12 00:00:00,MIL,DAL,-2.0,-2.5,208.0,210.0,-140,120,-4.0,104.5
0021200954,2013-03-12 00:00:00,MIN,SAS,9.0,8.5,195.0,196.0,360,-450,8.5,98.5
0021200955,2013-03-12 00:00:00,POR,MEM,1.5,1.5,185.0,186.5,105,-125,-2.0,93.0
0021200957,2013-03-13 00:00:00,WAS,MIL,-1.0,1.5,195.5,195.0,105,-125,4.0,95.0
0021200956,2013-03-13 00:00:00,PHI,MIA,8.5,8.0,194.5,193.5,335,-415,1.0,94.0
0021200958,2013-03-13 00:00:00,IND,MIN,-15.0,-15.5,186.0,184.5,-2795,1995,-7.0,91.5
0021200960,2013-03-13 00:00:00,ATL,LAL,-1.5,3.5,205.0,204.5,145,-165,5.5,100.5
0021200959,2013-03-13 00:00:00,BOS,TOR,-5.5,-5.0,190.0,189.5,-195,170,0.5,93.5
0021200962,2013-03-13 00:00:00,OKC,UTA,-12.5,-13.5,203.0,205.0,-1740,1140,-1.5,101.5
0021200961,2013-03-13 00:00:00,HOU,PHX,-12.0,-12.0,214.0,213.0,-1165,765,-3.5,105.0
0021200963,2013-03-13 00:00:00,SAC,CHI,3.5,4.0,196.0,197.5,155,-175,8.0,98.0
0021200966,2013-03-13 00:00:00,GSW,DET,-11.5,-11.0,199.0,199.0,-865,615,-7.5,98.0
0021200964,2013-03-13 00:00:00,DEN,NYK,-8.0,-9.0,208.0,206.5,-480,375,0.5,101.0
0021200965,2013-03-13 00:00:00,LAC,MEM,-5.5,-7.0,186.5,184.5,-295,245,-6.0,91.5
0021200967,2013-03-14 00:00:00,SAS,DAL,-7.5,-9.5,206.0,207.0,-520,415,-3.0,102.5
0021200968,2013-03-14 00:00:00,POR,NYK,-4.5,-7.0,196.0,193.5,-280,-280,-4.0,96.5
0021200970,2013-03-15 00:00:00,WAS,NOH,-4.0,-3.5,188.0,186.5,-165,145,-3.0,93.5
0021200971,2013-03-15 00:00:00,IND,LAL,-9.5,-8.5,190.0,191.0,-420,340,-8.5,94.5
0021200969,2013-03-15 00:00:00,TOR,CHA,-12.0,-12.5,194.0,194.0,-980,680,-5.5,96.5
0021200972,2013-03-15 00:00:00,ATL,PHX,-7.5,-8.5,194.0,192.5,-445,365,-2.0,96.0
0021200973,2013-03-15 00:00:00,HOU,MIN,-14.5,-14.5,209.5,210.5,-1980,1380,-12.5,106.5
0021200974,2013-03-15 00:00:00,OKC,ORL,-16.5,-17.5,207.0,207.0,-4890,2490,-5.0,103.0
0021200976,2013-03-15 00:00:00,DAL,CLE,-8.0,-8.5,204.0,203.0,-425,355,-9.0,100.5
0021200975,2013-03-15 00:00:00,MIL,MIA,6.5,6.0,204.0,202.0,200,-240,0.5,98.5
0021200977,2013-03-15 00:00:00,DEN,MEM,-5.0,-5.5,194.5,195.0,-250,210,-4.0,95.5
0021200978,2013-03-15 00:00:00,GSW,CHI,-5.0,-5.0,191.0,186.0,-220,190,-6.5,93.0
0021200979,2013-03-16 00:00:00,WAS,PHX,-7.0,-7.5,190.5,189.5,-340,280,-2.5,94.0
0021200981,2013-03-16 00:00:00,PHI,IND,3.5,5.5,183.0,183.0,200,-240,4.0,91.5
0021200980,2013-03-16 00:00:00,BOS,CHA,-15.0,-15.5,189.5,188.0,-2185,1285,-7.0,93.0
0021200982,2013-03-16 00:00:00,SAS,CLE,-13.0,-15.0,201.0,201.0,-2600,1500,-7.5,102.0
0021200984,2013-03-16 00:00:00,POR,DET,-10.5,-10.0,198.5,199.5,-650,475,-9.0,99.5
0021200983,2013-03-16 00:00:00,UTA,MEM,0.0,-2.5,185.0,184.0,-135,115,-2.5,91.5
0021200986,2013-03-17 00:00:00,MIL,ORL,-9.5,-9.0,205.5,208.5,-440,360,-8.5,104.5
0021200985,2013-03-17 00:00:00,TOR,MIA,7.0,7.0,195.0,194.5,290,-350,0.5,96.5
0021200987,2013-03-17 00:00:00,LAC,NYK,-13.0,-13.5,195.0,193.5,-1500,950,-6.0,94.0
0021200989,2013-03-17 00:00:00,MIN,NOH,1.5,-1.5,189.0,191.0,-120,100,-0.5,95.0
0021200988,2013-03-17 00:00:00,HOU,GSW,-7.0,-7.5,219.0,217.5,-320,260,-9.0,107.0
0021200990,2013-03-17 00:00:00,DAL,OKC,4.5,5.5,210.0,208.0,180,-220,3.5,103.0
0021200991,2013-03-17 00:00:00,BKN,ATL,-4.0,-4.0,189.5,189.0,-175,155,-3.5,93.0
0021200992,2013-03-17 00:00:00,LAL,SAC,-9.5,-8.5,211.0,215.5,-500,400,-5.5,106.5
0021200995,2013-03-18 00:00:00,CLE,IND,6.5,6.5,189.0,187.0,260,-310,-0.5,94.0
0021200994,2013-03-18 00:00:00,CHA,WAS,7.5,6.5,188.5,188.5,240,-280,6.5,96.0
0021200993,2013-03-18 00:00:00,PHI,POR,-1.0,-1.0,197.0,194.5,-115,-105,2.0,96.0
0021200997,2013-03-18 00:00:00,DET,BKN,5.0,4.5,190.0,191.0,160,-180,-1.5,94.0
0021200996,2013-03-18 00:00:00,ATL,DAL,-2.5,-4.5,200.0,203.5,-180,160,-5.5,101.0
0021200998,2013-03-18 00:00:00,BOS,MIA,4.5,5.5,190.0,190.5,220,-260,7.0,97.0
0021200999,2013-03-18 00:00:00,CHI,DEN,3.0,3.5,195.5,194.5,140,-160,-0.5,96.5
0021201000,2013-03-18 00:00:00,MEM,MIN,-14.5,-13.0,183.0,183.0,-1340,890,-6.0,89.5
0021201001,2013-03-18 00:00:00,NOH,GSW,0.0,3.5,197.0,196.0,145,-165,-0.5,96.5
0021201002,2013-03-18 00:00:00,PHX,LAL,3.5,4.0,199.0,200.0,150,-170,4.5,98.5
0021201003,2013-03-18 00:00:00,UTA,NYK,-10.0,-10.5,190.5,188.0,-635,475,-6.5,92.5
0021201004,2013-03-19 00:00:00,IND,ORL,-11.5,-11.0,192.5,195.0,-840,590,-2.5,95.5
0021201006,2013-03-19 00:00:00,OKC,DEN,-8.5,-9.5,216.0,218.5,-545,440,-6.0,108.5
0021201005,2013-03-19 00:00:00,MIL,POR,-4.0,-5.5,208.0,207.5,-225,195,3.5,101.5
0021201007,2013-03-19 00:00:00,SAC,LAC,9.5,8.5,209.5,212.5,360,-460,6.5,105.5
0021201009,2013-03-20 00:00:00,CLE,MIA,11.0,12.0,197.5,198.0,675,-950,14.5,98.0
0021201008,2013-03-20 00:00:00,CHA,TOR,6.0,7.0,194.5,195.5,240,-280,6.0,96.0
0021201011,2013-03-20 00:00:00,ATL,MIL,-5.0,-6.0,207.0,205.5,-240,200,-2.0,101.0
0021201010,2013-03-20 00:00:00,NYK,ORL,-10.0,-11.0,196.0,198.0,-750,550,-5.5,98.5
0021201013,2013-03-20 00:00:00,NOH,BOS,4.0,5.0,188.5,186.5,175,-210,-0.5,92.5
0021201015,2013-03-20 00:00:00,DAL,BKN,-3.5,-3.5,198.0,196.5,-165,145,-3.0,96.5
0021201014,2013-03-20 00:00:00,HOU,UTA,-7.5,-7.5,211.0,209.0,-350,290,0.5,103.5
0021201012,2013-03-20 00:00:00,MEM,OKC,-1.0,0.0,191.5,189.0,-111,101,1.5,93.0
0021201016,2013-03-20 00:00:00,SAS,GSW,-8.5,-8.0,203.5,202.0,-360,300,-1.0,100.5
0021201017,2013-03-20 00:00:00,PHX,WAS,-1.5,0.0,191.0,194.0,-108,-102,-4.0,96.5
0021201018,2013-03-20 00:00:00,LAC,PHI,-10.0,-11.0,195.0,195.0,-750,550,-4.0,94.5
0021201019,2013-03-21 00:00:00,CHI,POR,-5.0,-6.0,188.0,188.5,-245,205,-7.5,93.0
0021201020,2013-03-21 00:00:00,DEN,PHI,-14.0,-15.0,206.0,203.5,-1615,1115,-7.0,99.0
0021201021,2013-03-21 00:00:00,SAC,MIN,-5.0,-6.0,211.5,211.5,-260,220,-6.0,105.0
0021201022,2013-03-22 00:00:00,TOR,NYK,-1.0,-1.0,194.0,192.5,-120,100,-3.5,94.0
0021201024,2013-03-22 00:00:00,IND,MIL,-7.0,-7.5,193.0,190.5,-360,300,-4.5,93.5
0021201023,2013-03-22 00:00:00,ORL,OKC,12.0,14.0,208.0,207.5,1190,-1790,4.5,101.0
0021201026,2013-03-22 00:00:00,MIA,DET,-16.0,-16.0,199.0,198.5,-3780,1980,-11.0,98.0
0021201025,2013-03-22 00:00:00,ATL,POR,-7.0,-7.5,200.0,201.5,-320,270,-4.5,100.0
0021201027,2013-03-22 00:00:00,NOH,MEM,5.5,6.0,179.0,179.0,215,-255,6.0,89.5
0021201028,2013-03-22 00:00:00,HOU,CLE,-12.5,-12.0,211.5,212.5,-1075,775,-2.0,104.0
0021201029,2013-03-22 00:00:00,DAL,BOS,-5.0,-4.0,196.0,195.5,-175,155,1.5,96.0
0021201030,2013-03-22 00:00:00,SAS,UTA,-9.5,-11.5,200.0,199.0,-910,610,-9.0,99.0
0021201031,2013-03-22 00:00:00,PHX,MIN,-3.0,-1.5,192.0,194.0,-120,100,-5.5,95.0
0021201032,2013-03-22 00:00:00,LAL,WAS,-9.0,-9.0,199.5,199.0,-485,380,-0.5,97.5
0021201033,2013-03-23 00:00:00,CHA,DET,-1.0,-1.0,200.0,199.0,-125,105,0.5,98.5
0021201034,2013-03-23 00:00:00,NYK,TOR,-6.5,-7.0,193.5,192.0,-300,250,0.0,95.5
0021201035,2013-03-23 00:00:00,CHI,IND,-3.0,-2.0,178.0,179.0,-130,110,-2.0,90.0
0021201036,2013-03-23 00:00:00,MEM,BOS,-7.5,-7.0,177.0,177.5,-305,255,-1.0,89.0
0021201037,2013-03-23 00:00:00,DEN,SAC,-13.0,-11.5,220.5,221.5,-860,635,-3.5,107.5
0021201039,2013-03-23 00:00:00,GSW,WAS,-8.0,-8.5,193.0,195.0,-420,340,0.0,96.5
0021201038,2013-03-23 00:00:00,LAC,BKN,-8.5,-8.0,191.0,190.5,-360,300,-6.0,94.0
0021201040,2013-03-24 00:00:00,MIL,ATL,-3.0,-2.5,203.5,202.5,-135,115,-2.0,101.0
0021201041,2013-03-24 00:00:00,MIA,CHA,-17.0,-16.5,199.5,197.5,-2995,1995,-8.0,96.0
0021201044,2013-03-24 00:00:00,MIN,CHI,0.0,-3.0,185.5,186.0,-145,125,-5.0,93.0
0021201042,2013-03-24 00:00:00,HOU,SAS,1.0,1.5,214.0,212.0,-105,-115,0.0,106.0
0021201043,2013-03-24 00:00:00,OKC,POR,-11.0,-11.0,206.0,207.0,-810,585,-8.0,103.5
0021201045,2013-03-24 00:00:00,DAL,UTA,-5.5,-6.0,200.5,199.0,-265,225,-4.0,100.0
0021201047,2013-03-24 00:00:00,SAC,PHI,-2.0,-3.5,205.0,206.5,-160,140,-2.5,104.0
0021201046,2013-03-24 00:00:00,PHX,BKN,4.5,6.0,192.0,189.5,225,-265,-0.5,93.5
0021201049,2013-03-25 00:00:00,ORL,MIA,12.5,12.0,198.0,198.0,745,-1045,4.5,98.0
0021201050,2013-03-25 00:00:00,IND,ATL,-6.5,-6.5,185.0,184.0,-270,230,1.5,91.5
0021201048,2013-03-25 00:00:00,WAS,MEM,3.0,5.0,181.0,181.0,185,-215,4.0,91.0
0021201051,2013-03-25 00:00:00,NOH,DEN,6.5,7.0,203.0,197.0,265,-325,9.0,97.5
0021201052,2013-03-25 00:00:00,UTA,PHI,-8.0,-7.5,191.0,191.0,-340,280,0.5,94.5
0021201053,2013-03-25 00:00:00,GSW,LAL,-1.0,-1.5,205.0,205.0,-120,100,5.0,102.0
0021201054,2013-03-26 00:00:00,BOS,NYK,-2.0,-2.5,190.0,193.5,-140,120,-5.0,96.0
0021201055,2013-03-26 00:00:00,DET,MIN,-1.5,1.5,195.0,196.0,105,-125,-1.0,96.0
0021201056,2013-03-26 00:00:00,DAL,LAC,-1.0,1.5,203.0,202.5,105,-125,1.0,100.0
0021201060,2013-03-27 00:00:00,CLE,BOS,2.0,2.5,193.5,197.5,120,-140,1.5,99.5
0021201059,2013-03-27 00:00:00,CHA,ORL,-4.5,-3.0,197.5,201.0,-145,125,-3.5,101.0
0021201058,2013-03-27 00:00:00,PHI,MIL,-1.0,1.0,197.0,199.0,100,-120,2.0,98.5
0021201057,2013-03-27 00:00:00,TOR,ATL,2.0,2.5,193.5,194.0,117,-137,4.0,95.5
0021201061,2013-03-27 00:00:00,NYK,MEM,-1.5,1.0,186.5,184.5,-102,-118,5.5,90.5
